,Age,Overall,Potential,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
8790,20,66,74,1631,86,50,84,85,70,55,58,31,67,36,33,8,15,8,13,8,37,60,77,58,30,62,40,44,63,66,36,64,80,78,61,43,52,28,60,58,62,57,60,60,65,58,60,62,57,64,51,61,66,CAM RM RB ,60,65,58,60,62,57,64,51,61,66,51
8791,29,66,67,1823,76,74,80,70,71,59,53,58,60,38,57,7,14,12,9,8,59,65,71,66,59,67,51,53,56,67,62,63,75,79,64,62,68,49,63,65,67,61,65,63,66,65,65,67,61,63,58,61,66,CB ,63,66,65,65,67,61,63,58,61,66,58
8792,28,66,67,1600,69,73,70,59,56,55,52,42,57,22,45,12,9,12,14,12,56,62,74,46,52,65,13,58,60,56,24,67,74,71,65,73,55,25,55,65,61,53,56,55,63,65,56,61,53,56,49,55,62,CB ,55,63,65,56,61,53,56,49,55,62,49
8793,24,66,70,1712,77,61,77,70,66,63,55,59,71,67,60,15,8,16,8,13,55,29,61,50,68,31,64,65,61,58,66,33,75,72,26,63,55,57,64,44,48,65,58,64,49,44,58,48,65,64,65,66,52,RM ST ,64,49,44,58,48,65,64,65,66,52,65
8794,28,66,66,1683,64,73,68,72,63,62,63,51,55,30,41,6,13,12,7,10,53,65,76,57,37,67,43,46,64,64,55,68,64,75,66,67,46,42,55,65,65,53,58,55,65,65,58,65,53,58,52,55,65,RB LB ,55,65,65,58,65,53,58,52,55,65,52
8795,26,66,66,1529,60,69,53,41,56,51,46,34,49,23,36,12,6,11,16,12,64,62,63,50,32,62,50,25,55,55,59,60,68,69,69,83,51,28,48,65,61,47,52,48,61,65,52,61,47,50,47,47,59,RB CDM CB ,48,61,65,52,61,47,50,47,47,59,47
8796,33,66,66,1028,42,23,35,53,20,25,16,11,15,12,11,64,66,58,66,65,13,22,59,18,11,16,18,11,64,21,21,14,48,26,13,43,39,14,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8797,22,66,72,1712,67,53,66,76,66,54,64,73,71,65,72,8,10,6,13,8,55,28,52,71,67,22,52,58,65,68,77,25,69,68,31,66,67,53,67,43,51,66,63,67,48,43,63,51,66,67,65,66,52,LW RW ,67,48,43,63,51,66,67,65,66,52,65
8798,28,66,66,1642,72,52,73,71,68,60,63,54,65,48,45,12,11,10,12,10,55,41,65,60,45,34,42,63,65,70,57,35,74,59,37,56,66,52,65,48,53,63,62,65,53,48,62,53,63,65,60,64,55,LM RM CAM ,65,53,48,62,53,63,65,60,64,55,60
8799,28,66,66,1658,87,54,82,71,68,51,39,54,70,69,60,10,14,7,14,14,57,12,75,47,52,20,64,64,66,57,65,19,88,80,18,56,57,48,65,37,43,67,57,65,44,37,57,43,67,65,66,66,47,CAM ST LM ,65,44,37,57,43,67,65,66,66,47,66
8800,22,66,74,1611,77,34,76,84,65,53,67,56,67,64,44,16,9,6,14,14,44,27,50,42,60,22,62,61,60,59,64,38,75,54,32,51,62,55,63,39,44,64,56,63,49,39,56,44,64,64,61,66,51,ST RW LW ,63,49,39,56,44,64,64,61,66,51,61
8801,20,66,76,1702,83,55,86,91,66,54,62,51,58,40,37,8,8,7,9,11,44,60,91,59,29,58,41,56,58,63,51,58,85,75,62,44,52,44,59,58,60,58,59,59,64,58,59,60,58,63,54,61,65,LWB ,59,64,58,59,60,58,63,54,61,65,54
8802,31,66,66,1117,45,34,62,40,23,45,15,14,15,14,15,65,67,58,64,64,13,25,68,32,14,15,23,14,65,35,23,19,40,21,10,49,43,13,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8803,30,66,66,1037,31,18,69,45,15,21,12,18,13,14,14,65,66,66,67,66,15,12,57,13,11,12,20,13,61,12,13,15,37,21,14,65,54,13,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8804,24,66,71,1781,73,56,71,73,65,54,59,58,70,37,46,10,14,7,15,8,64,61,81,43,56,63,41,52,63,65,70,66,71,70,67,70,64,52,62,65,62,61,61,62,65,65,61,62,61,62,59,62,65,LB ,62,65,65,61,62,61,62,59,62,65,59
8805,30,66,66,1488,66,55,68,60,47,62,30,41,30,24,43,14,10,16,9,10,66,64,72,39,27,68,41,30,48,54,52,70,55,70,71,78,40,20,42,65,58,41,46,42,60,65,46,58,41,43,44,41,57,CB ,42,60,65,46,58,41,43,44,41,57,44
8806,23,66,71,1798,71,77,77,75,69,67,58,55,62,42,37,9,9,16,14,6,58,63,82,63,49,62,47,51,55,68,62,64,71,89,66,61,68,42,62,65,66,60,65,62,66,65,65,66,60,64,57,61,66,CDM CM ,62,66,65,65,66,60,64,57,61,66,57
8807,30,66,66,1708,83,35,80,76,66,67,63,58,65,62,65,6,8,7,8,6,40,47,58,58,53,43,43,66,59,66,66,45,79,70,41,59,64,63,65,48,54,65,62,65,56,48,62,54,65,66,63,66,59,RW LW ,65,56,48,62,54,65,66,63,66,59,63
8808,32,66,66,1060,59,32,39,21,16,32,17,20,12,10,13,68,66,64,66,61,11,22,59,22,12,10,19,11,65,26,21,12,49,29,12,64,42,10,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8809,26,66,67,1714,90,67,73,65,65,63,64,59,70,58,59,6,15,9,9,12,64,56,52,48,58,25,61,60,59,62,61,31,90,55,28,72,49,62,63,49,51,64,56,63,53,49,56,51,64,65,65,66,55,RW LM RM ,63,53,49,56,51,64,65,65,66,55,65
8810,33,66,66,1557,61,72,65,69,55,59,56,42,54,29,23,9,12,6,10,9,58,68,74,55,30,65,44,32,60,60,45,64,52,53,67,73,31,54,48,65,61,47,51,48,61,65,51,61,47,51,47,49,60,RB CB ,48,61,65,51,61,47,51,47,49,60,47
8811,28,66,66,1790,63,61,70,68,63,56,65,71,57,46,65,6,9,8,7,10,58,63,67,64,59,64,59,56,60,64,65,64,76,72,64,60,52,54,59,63,63,59,61,59,65,63,61,63,59,61,58,60,65,RB ,59,65,63,61,63,59,61,58,60,65,58
8812,35,66,66,1503,37,72,45,62,50,63,32,42,25,40,29,10,16,15,14,15,60,62,90,61,47,64,43,16,58,47,32,62,42,82,67,90,42,34,41,65,61,39,50,41,57,65,50,61,39,42,42,38,54,CB ,41,57,65,50,61,39,42,42,38,54,42
8813,33,66,66,1053,40,28,50,42,24,30,12,12,11,14,14,65,64,52,66,68,15,12,66,27,13,15,16,8,65,29,24,14,41,28,15,56,32,15,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8814,26,66,67,1769,67,72,60,58,64,60,57,60,66,45,44,9,15,16,12,10,63,56,57,50,58,60,51,55,70,65,67,64,75,76,68,71,59,49,61,65,63,62,62,61,65,65,62,63,62,63,61,62,65,CB RB ,61,65,65,62,63,62,63,61,62,65,61
8815,27,66,67,1709,74,81,73,73,61,49,54,59,61,36,48,14,8,6,12,9,48,67,66,59,31,63,58,55,60,65,49,64,74,75,66,46,50,44,57,62,64,56,59,57,65,62,59,64,56,60,53,58,65,LB RWB RB ,57,65,62,59,64,56,60,53,58,65,53
8816,28,66,66,1393,52,69,57,52,44,47,26,22,26,23,28,15,14,10,8,6,66,60,57,52,23,67,39,22,64,56,34,66,54,65,67,82,37,30,41,65,60,39,47,41,58,65,47,60,39,41,41,38,55,CB ,41,58,65,47,60,39,41,41,38,55,41
8817,24,66,72,1438,53,69,47,57,46,51,29,32,44,25,29,13,7,11,6,15,67,60,71,47,30,61,35,27,59,52,46,67,55,64,69,82,32,31,42,65,58,42,47,42,58,65,47,58,42,44,45,41,55,CB ,42,58,65,47,58,42,44,45,41,55,45
8818,37,66,66,1144,45,29,33,43,21,62,19,20,19,12,13,64,65,62,71,63,20,25,70,29,12,20,22,15,61,25,23,19,42,38,20,71,33,20,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8819,27,66,66,1629,73,67,67,64,62,72,62,55,64,67,27,13,11,6,9,14,55,37,67,56,66,23,66,70,60,61,70,23,70,55,17,69,45,58,61,42,46,64,56,61,46,42,56,46,64,62,65,64,48,LW ST ,61,46,42,56,46,64,62,65,64,48,65
8820,24,66,73,1742,72,46,80,66,64,61,58,64,74,62,59,7,11,12,8,15,56,53,54,58,63,45,61,62,59,63,64,47,78,48,55,60,64,54,65,54,56,65,61,65,57,54,61,56,65,64,63,66,58,CAM ,65,57,54,61,56,65,64,63,66,58,63
8821,23,66,70,1679,72,51,77,71,67,61,55,68,70,64,61,12,6,11,6,16,51,18,74,57,62,25,58,59,64,64,77,27,75,62,23,57,63,56,65,40,46,66,59,65,46,40,59,46,66,65,64,66,49,LM RM CF ,65,46,40,59,46,66,65,64,66,49,64
8822,22,66,70,1541,69,60,62,64,58,42,50,38,41,23,36,8,16,14,9,11,59,66,73,41,35,63,40,26,54,58,53,68,76,59,72,70,35,34,46,65,59,46,49,46,63,65,49,59,46,49,46,48,61,CB ,46,63,65,49,59,46,49,46,48,61,46
8823,34,66,66,1688,69,91,64,77,61,69,44,68,62,72,40,15,8,14,9,15,50,46,82,35,68,17,60,68,60,54,77,22,66,55,37,71,42,69,59,47,47,63,53,59,45,47,53,47,63,58,65,61,47,ST ,59,45,47,53,47,63,58,65,61,47,65
8824,29,66,66,1648,68,74,65,69,61,60,61,43,65,39,36,12,9,9,12,8,61,71,71,43,37,62,44,45,63,56,51,67,67,74,63,65,44,33,54,65,62,55,55,54,65,65,55,62,55,58,54,57,65,LB ,54,65,65,55,62,55,58,54,57,65,54
8825,25,66,71,1761,75,68,73,75,55,55,65,69,48,26,65,11,5,8,5,12,64,62,58,62,60,64,38,46,65,62,85,60,78,74,68,65,31,59,52,64,62,53,56,52,65,64,56,62,53,56,56,54,65,LM LB ,52,65,64,56,62,53,56,56,54,65,56
8826,28,66,66,1713,83,43,92,91,65,57,53,67,66,60,58,8,11,13,11,6,49,19,86,47,51,14,64,64,66,57,63,23,76,87,30,71,61,58,63,40,45,64,57,63,47,40,57,45,64,65,63,65,50,CM ST LM RM ,63,47,40,57,45,64,65,63,65,50,63
8827,20,66,74,1721,74,61,75,84,70,70,60,51,71,65,46,7,8,15,15,15,44,35,42,50,65,40,61,58,57,61,67,53,73,58,50,67,67,56,65,51,54,65,60,65,55,51,60,54,65,65,63,66,56,LW RM LM ,65,55,51,60,54,65,65,63,66,56,63
8828,28,66,66,1510,68,75,60,59,53,57,56,48,33,30,22,7,9,10,6,8,47,62,73,59,29,64,37,39,60,63,34,66,69,70,67,77,38,12,48,65,63,46,53,48,63,65,53,63,46,52,45,48,62,RB CB ,48,63,65,53,63,46,52,45,48,62,45
8829,26,66,67,1756,88,65,76,77,64,55,54,71,66,60,42,12,8,15,13,13,55,30,76-4,50,62,30,64,64,60,62,69,24,88,68,28,70,60,72,64,45,48,65,58,64,49,45,58,48,65,65,65,66,51,RM ST ,64,49,45,58,48,65,65,65,66,51,65
8830,32,66,66,1706,58,69,85,78,67,61,47,32,53,54,35,6,14,9,11,9,54,66,79,60,63,65,39,50,56,65,64,64,55,89,64,57,59,30,60,63,65,58,63,60,63,63,63,65,58,59,57,58,63,CDM ,60,63,63,63,65,58,59,57,58,63,57
8831,30,66,66,1650,56,47,47,43,67,72,66,63,66,71,41,5,12,15,10,15,72,38,59,63,61,23,68,69,58,67,69,22,62,68,27,72,64,64,65,45,50,66,62,65,48,45,62,50,66,65,67,65,51,ST RM ,65,48,45,62,50,66,65,67,65,51,67
8832,18,66,81,1687,84,68,91,86,67,60,54,66,74,54,54,11,14,8,10,11,44,32,36,55,66,34,45,60,58,64,66,30,76,65,45,44,60,55,65,45,51,65,60,65,51,45,60,51,65,65,61,66,53,CAM RM LM ,65,51,45,60,51,65,65,61,66,53,61
8833,28,66,66,1675,54,39,65,67,69,61,66,75,62,54,70,12,8,6,11,11,39,51,48,65,72,36,70,64,59,75,77,28,41,53,37,53,68,70,65,44,54,63,64,65,49,44,64,54,63,63,60,63,53,LM RM CM CAM ,65,49,44,64,54,63,63,60,63,53,60
8834,22,66,70,1475,39,55,59,40,66,56,40,29,40,27,34,6,12,7,9,13,74,70,77,59,30,62,70,26,64,57,47,60,35,60,65,74,37,32,46,65,62,44,53,46,58,65,53,62,44,46,46,44,57,CB ,46,58,65,53,62,44,46,46,44,57,46
8835,20,66,75,1723,82,68,75,74,66,62,64,67,62,42,41,7,13,6,13,13,39,62,58,59,40,62,45,49,58,66,54,63,81,80,60,57,51,46,59,60,63,58,60,59,65,60,60,63,58,63,54,61,66,RW RB ,59,65,60,60,63,58,63,54,61,66,54
8836,31,66,66,1651,72+1,57,72,75,64,67,42,42,66+1,67,41,8,7,13,15,14,57,33,70,49,66,21,64,69,61+1,56,67,17,69-1,79,24,72,57,65,63,42,46,64,57,63,45,42,57,46,64,62,65,63,47,RW ST ,63,45,42,57,46,64,62,65,63,47,65
8837,33,66,66,1776,67,70,89,87,67,70,71,69,66,57,75,10,7,12,8,13,28,55,83,68,67,24,59,60,59,70,64,30,67,72,35,58,68,41,66,46,56,64,65,66,52,46,65,56,64,66,59,66,57,CAM LM RM CM ,66,52,46,65,56,64,66,59,66,57,59
8838,23,66,71,1535,30,64,31,30,66,58,46,41,50,38,49,8,15,9,9,7,66,67,52,68,65,64,39,37,54,62-5,66,65,32,64,72,84,46,39,52,67,65,50,59,52,59,67,59,65,50,50,52,48,58,CM CDM ,52,59,67,59,65,50,50,52,48,58,52
8839,25,66,70,1435,48,65,31,52,57,54,35,43,32,31,38,7,10,13,10,16,73,61,41,40,42,65,44,31,57,42,48,67,53,60,69,81,33,40,41,65,57,43,46,41,58,65,46,57,43,43,47,41,55,CB ,41,58,65,46,57,43,43,47,41,55,47
8840,28,66,66,1689,71,48,70,86,66,63,64,55,68,63,68,12,9,9,6,15,44,24,55,65,45,41,70,66,67,66,65,45,67,56,40,50,65,48,65,45,51,65,61,65,52,45,61,51,65,66,62,66,54,CM CAM ,65,52,45,61,51,65,66,62,66,54,62
8841,25,66,69,1629,72,70,70,68,63,62,66,55,66,33,41,7,6,13,13,11,51,54,65,56,32,62,41,52,60,62,33,66,69,82,67,55,41,27,56,61,62,54,57,56,65,61,57,62,54,61,51,58,65,LB ,56,65,61,57,62,54,61,51,58,65,51
8842,24,66,72,1808,76,43,82,59,64,62,70,67,67,59,68,10,14,7,13,11,62,54,40,65,63,56,63,53,64,66,60,63,78,59,62,64,62,64,65,59,61,63,63,65,64,59,63,61,63,65,63,66,64,CM LM ,65,64,59,63,61,63,65,63,66,64,63
8843,25,66,67,1498,53,60,40,60,64,53,26,39,49,32,29,13,8,7,9,9,60,63,73,65,27,63,41,51,53,63,46,66,65,34,67,75,59,29,54,65,62,52,57,54,57,65,57,62,52,52,51,50,55,CB ,54,57,65,57,62,52,52,51,50,55,51
8844,24,66,70,1841,85,61,79,77,62,50,70,72,60,51,70,12,12,8,12,8,51,62,74,60,69,59,52,54,60,60,71,59,76,77,62,64,51,41,60,61,61,61,60,60,65,61,60,61,61,63,60,63,65,LB ,60,65,61,60,61,61,63,60,63,65,60
8845,32,66,66,1909,68,87,72,80,61,66,65,59,65,59,56,14,14,11,13,8,57,69,80,63,63,69,58,62,68,64,66,65,66,81,65,67,61,53,63,67,67,63,65,63,67,67,65,67,63,65,63,64,67,CDM CM ,63,67,67,65,67,63,65,63,64,67,63
8846,26,66,67,1684,72,45,82,92,67,65,64,65,66,60,43,13,15,10,7,6,33,22,87,59,64,22,65,58,55,65,66,19,75,82,28,60,64,53,64,38,47,63,60,64,46,38,60,47,63,65,60,65,51,LM ,64,46,38,60,47,63,65,60,65,51,60
8847,23,66,72,1761,70,45,80,77,72,47,52,57,65,57,63,12,14,12,6,10,59,49,59,65,65,50,62,56,54,70,54,53,74,66,57,63,57,56,65,56,59,63,63,65,59,56,63,59,63,64,61,64,60,LW CAM ,65,59,56,63,59,63,64,61,64,60,61
8848,25,66,68,1617,82,43,76,77,63,58,62,42,68,60,25,8,14,12,11,6,46,42,60,56,55,27,57,60,53,61,62,25,85,72,28,70,59,50,63,43,49,63,58,63,50,43,58,49,63,65,61,65,53,LM RM ,63,50,43,58,49,63,65,61,65,53,61
8849,25,66,70,1645,66,71,72,73,66,59,61,38,62,34,54,16,15,15,7,12,48,68,71,49,34,68,42,49,66,57,34,64,67,71,67,49,50,29,56,63,63,54,57,56,65,63,57,63,54,59,50,57,65,RB LB ,56,65,63,57,63,54,59,50,57,65,50
8850,23,66,74,1389,42,60,34,32,53,63,23,39,38,32,61,13,9,8,9,7,79,63,35,45,45,67,38,23,58,35,71,61,50,52,69,90,26,22,39,65,56,42,43,39,55,65,43,56,42,39,49,38,51,RB CB ,39,55,65,43,56,42,39,49,38,51,49
8851,26,66,68,1799,73,73,72,71,62,64,40,57,58,52,53,6,6,10,12,12,62,66,80,56,59,63,52,60,63,66,69,61,78,75,62,71,56,43,61,65,64,62,61,61,64,65,61,64,62,61,62,60,63,CDM CB ,61,64,65,61,64,62,61,62,60,63,62
8852,28,66,67,1125,53,22,35,55,16,25,13,18,15,17,12,65,64,63,63,68,14,25,62,20,18,16,23,15,64,35,23,14,47,37,18,71,30,14,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8853,22,66,72,1646,58,66,58,54,55,66,41,55,43,40,62,11,15,7,8,9,64,59,67,53,54,61,27,40,64,59,69,64,63,83,68,84,49,36,52,65,62,52,56,52,62,65,56,62,52,52,54,50,60,CDM CB ,52,62,65,56,62,52,52,54,50,60,54
8854,19,66,79,1589,69,52,65,77,74,64,54,62,72,54,60,8,6,7,8,7,36,28,37,63,58,30,48,60,58,65,63,30,69,54,27,69,64,55,65,41,49,64,61,65,46,41,61,49,64,64,60,65,50,CM CAM ,65,46,41,61,49,64,64,60,65,50,60
8855,25,66,69,1759,67,56,58,61,68,62,47,48,64,54,67,7,5,15,13,14,56,59,56,63,70,56,52,56,66,67,68,60,68,72,62,65,63,56,64,60,63,63,65,64,62,60,65,63,63,63,62,62,62,CDM CM ,64,62,60,65,63,63,63,62,62,62,62
8856,31,66,66,1538,64,48,51,51,62,61,49,51,62,62,44,6,10,16,14,14,74,15,62,52,58,11,68,72,64,56,63,13,70,72,16,75,41,52,59,38,41,62,54,59,41,38,54,41,62,60,65,60,43,ST ,59,41,38,54,41,62,60,65,60,43,65
8857,19,66,77,1643,79,68,71,69,64,60,65,47,65,30,28,14,14,7,12,11,60,60,65,60,33,62,32,47,53,64,38,63,81,69,66,78,39,29,56,65,62,54,57,56,65,65,57,62,54,60,52,58,65,RB ,56,65,65,57,62,54,60,52,58,65,52
8858,25,66,70,1652,75,71,74,72,64,60,59,30,67,39,34,14,14,7,15,6,56,61,75,54,24,63,31,41,66,64,46,59,79,71,67,61,52,41,58,64,63,57,58,58,65,64,58,63,57,61,54,59,65,LB RB ,58,65,64,58,63,57,61,54,59,65,54
8859,29,66,66,1789,75,60,82,69,60,45,65,63,62,54,63,8,9,9,9,12,55,48,74,60,62,45,60,67,66,62,60,38,75,91,42,66,65,53,64,52,57,63,62,64,57,52,62,57,63,65,62,64,60,CAM LB RM LM ,64,57,52,62,57,63,65,62,64,60,62
8860,22,66,71,1715,78,65,71,63,65,61,59,46,58,44,44,15,13,14,8,10,56,61,57,63,43,63,51,52,64,65,42,63,81,79,60,57,57,48,60,61,63,59,61,60,65,61,61,63,59,63,56,61,66,CDM RB ,60,65,61,61,63,59,63,56,61,66,56
8861,28,66,66,1688,61,70,66,63,61,67,59,63,62,69,67,6,9,16,10,12,68,25,70,56,64,20,74,67,62,61,68,18,65,57,24,68,63,64,63,42,46,64,58,63,43,42,58,46,64,62,65,63,46,LM CAM ST ,63,43,42,58,46,64,62,65,63,46,65
8862,20,66,79,1693,67,75,52,56,64,62,44,42,60,56,40,14,10,15,7,14,58,66,57,66,59,54,46,59,67,73,59,61,60,59,60,67,67,39,64,63,65,63,65,64,61,63,65,65,63,62,61,61,61,CM ,64,61,63,65,65,63,62,61,61,61,61
8863,28,66,66,1861,62,68,66,72,66,62,62,65,62,63,62,16,14,7,6,15,55,55,75,61,68,51,68,64,67,64,74,49,68,83,53,76,61,63,64,59,61,65,64,64,60,59,64,61,65,65,65,64,62,ST RM LM ,64,60,59,64,61,65,65,65,64,62,65
8864,26,66,66,1638,90,48,78,79,65,62,54,49,70,65,46,8,9,11,9,11,38,34,65,44,59,29,51,68,63,53,65,17,89,78,33,57,50,53,63,41,46,65,56,63,49,41,56,46,65,65,64,66,52,ST LM RM ,63,49,41,56,46,65,65,64,66,52,64
8865,23,66,73,1565,76,40,74,78,64,52,61,39,69,66,33,10,13,12,12,5,55,17,74,43,58,14,55,62,58,63,55,18,80,79,12,65,63,42,64,35,41,64,56,64,44,35,56,41,64,65,63,66,48,LM RW ,64,44,35,56,41,64,65,63,66,48,63
8866,29,66,66,1584,82,83,68,71,61,64,52,37,63,67,32,10,9,6,7,7,62,19,77,42,54,13,63,62,58,56,66,13,79,51,18,86,43,67,59,41,41,62,50,59,41,41,50,41,62,60,65,62,43,ST ,59,41,41,50,41,62,60,65,62,43,65
8867,28,66,66,1728,67,67,70,75,64,70,63,44,56,33,63,16,13,13,14,6,58,65,70,57,40,68,45,53,66,62,57,69,62,64,67,60,59,42,58,65,64,56,60,58,65,65,60,64,56,59,54,58,65,LB RB ,58,65,65,60,64,56,59,54,58,65,54
8868,26,66,67,1585,95,42,73,62,65,57,59,56,68,63,29,6,11,6,12,6,50,36,72,34,52,17,56,65,66,59,65,18,95,49,16,62,56,64,64,39,42,66,54,64,47,39,54,42,66,65,65,67,49,ST LM RM ,64,47,39,54,42,66,65,65,67,49,65
8869,26,66,66,1452,57,72,48,32,62,62,30,32,58,69,30,15,8,7,9,7,78,29,80,22,36,19,62,68,55,39,72,18,60,73,28,83,28,66,50,45,40,57,44,50,41,45,44,40,57,52,65,53,41,ST ,50,41,45,44,40,57,52,65,53,41,65
8870,28,66,66,1696,70,64,60,61,59,59,65,55,60,49,39,11,6,8,15,13,38,67,63,59,43,68,37,67,66,58,57,66,71,67,65,66,61,42,60,63,63,60,61,60,65,63,61,63,60,62,57,61,65,CB LB ,60,65,63,61,63,60,62,57,61,65,57
8871,26,66,68,1835,76,70,73,64,66,67,70,61,68,50,59,10,9,12,8,11,60,62,64,70,55,58,57,66,64,65,68,62,73,70,63,60,54,57,64,62,64,64,64,64,65,62,64,64,64,66,63,65,66,LB RM RB ,64,65,62,64,64,64,66,63,65,66,63
8872,35,66,66,1788,59,61,63,69,68,60,71,60,65,49,42,16,10,15,14,6,54,66,57,63,53,69,51,65,55,64,68,66,58,74,67,73,65,52,62,65,66,62,64,62,65,65,64,66,62,64,60,62,66,LM LB ,62,65,65,64,66,62,64,60,62,66,60
8873,19,66,78,918,20,27,38,37,17,31,14,11,8,7,14,71,60,62,62,68,10,12,65,23,8,7,18,4,62,22,16,11,29,20,10,54,22,9,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8874,25,66,69,1588,76,59,80,66,62,58,58,37,52,38,39,1,1,1,1,1,59,66,80,56,29,64,35,47,55,64,38,65,77,75,66,69,44,27,55,65,63,53,56,55,65,65,56,63,53,58,52,56,65,RB ,55,65,65,56,63,53,58,52,56,65,52
8875,27,66,66,1773,71,66,73,75,65,63,60,46,65,62,41,14,15,7,6,12,52,56,72,59,65,44,49,63,67,64,71,49,73,80,45,65,64,57,65,55,59,65,63,65,59,55,63,59,65,65,64,65,61,LM CAM RM ,65,59,55,63,59,65,65,64,65,61,64
8876,21,66,73,1717,65,69,66,66,64,54,50,48,60,38,47,10,13,14,7,12,66,63,72,61,59,67,52,45,65,67,58,69,55,53,69,70,54,43,59,67,65,57,60,59,63,67,60,65,57,57,56,57,62,CM CDM ,59,63,67,60,65,57,57,56,57,62,56
8877,19,66,77,1496,57,65,50,58,62,56,31,21,51,24,35,12,10,8,7,7,70,64,67,64,26,58,42,38,56,69,46,62,66,66,64,75,42,23,51,65,63,50,56,51,60,65,56,63,50,52,49,49,59,CB ,51,60,65,56,63,50,52,49,49,59,49
8878,31,66,66,1713,73,64,77,77,62,67,66,68,65+1,61,70,12,13,7,15,8,42,38,84,57+1,60,14,52,64,62,64+1,61,24,69,71,30,68,70,45,65,43,50,64,61,65,48,43,61,50,64,65,61,65,52,LM CM RM CAM ,65,48,43,61,50,64,65,61,65,52,61
8879,24,66,72,1578,90,56,72,65,61,56,54,44,65,66,54,8,11,13,15,14,67,23,55,43,59,13,62,67,53,55,57,14,91,53,16,57,47,58,61,37,39,63,51,61,43,37,51,39,63,62,65,64,45,RW ST ,61,43,37,51,39,63,62,65,64,45,65
8880,24,66,71,1756,54,53,79,79,70,57,66,77,74,53,74,16,14,14,10,10,48,57,68,64,68,38,61,60,57,70,74,34,54,63,30,51,64,52,65,47,55,64,64,65,52,47,64,55,64,64,60,65,55,CM CAM ,65,52,47,64,55,64,64,60,65,55,60
8881,26,66,69,1704,78,67,78,78,69,72,43,41,59,39,42,6,6,11,8,10,50,69,49,67,56,61,36,67,61,64,57,61,68,81,55,58,61,48,63,60,65,61,64,63,63,60,64,65,61,62,58,61,63,CM CDM ,63,63,60,64,65,61,62,58,61,63,58
8882,36,66,66,1019,31,38,40,41,17,67,9,11,14,15,11,67,67,63,67,67,14,22,52,13,9,12,15,16,53,21,24,12,35,23,15,68,45,12,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
8883,22,66,73,1760,63,47,75,59,70,56,57,60,63,70,70,6,10,7,10,7,56,49,60,62,64,48,70,59,60,72,61,46,67,64,54,73,67,54,66,56,59,65,65,66,57,56,65,59,65,65,64,65,59,CAM CDM CM ,66,57,56,65,59,65,65,64,65,59,64
8884,24,66,70,1668,82,68,66,62,61,57,53,38,58,30,26,9,10,13,11,11,55,63,81,57,34,65,34,58,62,59,48,66,80,78,62,77,52,39,57,65,63,56,58,57,65,65,58,63,56,60,54,57,65,RB ,57,65,65,58,63,56,60,54,57,65,54
8885,27,66,66,1576,85,65,82,68,61,60,33,56,64,65,33,12,14,12,12,13,62,20,65,31,59,12,63,65,59,53,64,13,83,70,12,71,45,54,59,37,39,63,50,59,40,37,50,39,63,59,65,61,42,ST ,59,40,37,50,39,63,59,65,61,42,65
8886,21,66,74,1816,77,67,76,74,65,66,66,60,63,44,57,8,12,8,13,10,52,60,75,65,60,60,54,58,56,67,66,63,77,73,65,63,62,40,63,62,64,61,63,63,65,62,63,64,61,64,59,63,65,LB ,63,65,62,63,64,61,64,59,63,65,59
8887,29,66,66,1782,62,56,68,66,68+1,65,60,61,64+1,59+1,66,13,15,14,10,13,55,62,62,65,59+1,52,57,55+3,63+4,69+1,61,56,64,65+1,57,68,67,50,64,59,62,63,65,64,61,59,65,62,63,64,61,63,62,CM ,64,61,59,65,62,63,64,61,63,62,61
8888,29,66,66,1796,73,61,64,66,59,73,60,57,67,57,52,13,8,7,9,14,66,65,72,56,41,58,64,59,71,73,52,56,70,77,67,62,67,53,64,64,65,63,65,64,65,64,65,65,63,66,61,64,66,RM CM CDM ,64,65,64,65,65,63,66,61,64,66,61
8889,34,66,66,1736,65,71,60,73,64,69,68,64,58,28,54,15,13,14,14,15,61,65,72,63,41,68,40,60,50,61,45,64,64,70,66,63,64,43,58,65,64,55,60,58,64,65,60,64,55,60,52,57,64,CB ,58,64,65,60,64,55,60,52,57,64,52
